customer_id,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_id,product_name,recommendation_score,recommendation_confidence,recommendation_reason,campaign_objective,marketing_angle,campaign_priority,recommendation_strength,campaign_context_ready
C000239,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.7689680273031381,High,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.7689680273031381,True
C000240,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.4669983149387414,Low,financial capacity and transaction activity support borrowing needs; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.4669983149387414,True
C000241,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3860158652296096,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.3860158652296096,True
C000242,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4786033040772606,Low,spending and transaction patterns support a rewards credit card; strong digital affinity; positive response to previous recommendations,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4786033040772606,True
C000243,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.2985070001275795,Low,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.2985070001275795,True
C000244,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4165701809976586,Low,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.4165701809976586,True
C000245,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.4190491486324812,Low,financial capacity and transaction activity support borrowing needs; strong digital affinity,Retention,Strengthen the customer relationship while highlight flexible financing and convenience,Priority 3,0.4190491486324812,True
C000246,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,P003,Rewards Credit Card,0.3293844914315718,Low,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 4,0.3293844914315718,True
C000247,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P008,Premium Banking,0.2512570473631196,Low,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 4,0.2512570473631196,True
C000248,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.4202808619282203,Low,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 3,0.4202808619282203,True
C000249,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.7579141159273955,High,customer profile supports premium banking services; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.7579141159273955,True
C000250,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.597397573485878,Medium,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.597397573485878,True
C000251,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.436546342500498,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.436546342500498,True
C000252,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.5691160771031054,Medium,spending and transaction patterns support a rewards credit card; strong digital affinity; strong segment fit,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.5691160771031054,True
C000253,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.7253977401375158,Medium,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.7253977401375158,True
C000254,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4,P004,Personal Loan,0.345690795277928,Low,financial capacity and transaction activity support borrowing needs,Engagement,Highlight flexible financing and convenience,Priority 4,0.345690795277928,True
C000255,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P006,Mutual Fund Plan,0.4566987610705935,Low,financial capacity indicates potential for investment products; positive response to previous recommendations,Retention,Strengthen the customer relationship while highlight wealth creation and investment potential,Priority 3,0.4566987610705935,True
C000256,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3614368934012785,Low,customer profile supports premium banking services,Engagement,Highlight premium services and exclusive benefits,Priority 3,0.3614368934012785,True
C000257,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 4,P004,Personal Loan,0.3018446849676461,Low,financial capacity and transaction activity support borrowing needs,Engagement,Highlight flexible financing and convenience,Priority 4,0.3018446849676461,True
C000258,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.1870273507786408,Low,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.1870273507786408,True
C000259,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.5394347463577823,Low,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.5394347463577823,True
C000260,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.7136552570829091,Medium,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.7136552570829091,True
C000261,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3976963105537538,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.3976963105537538,True
C000262,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4695470765764866,Low,spending and transaction patterns support a rewards credit card; strong digital affinity,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4695470765764866,True
C000263,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.39955029772011,Low,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.39955029772011,True
C000264,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.7697563326907482,High,spending and transaction patterns support a rewards credit card; high transaction activity; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.7697563326907482,True
C000265,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P005,Home Loan,0.745859605507609,Medium,financial capacity supports a potential home financing need; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight long-term home financing value,Priority 2,0.745859605507609,True
C000266,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3637718208077868,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.3637718208077868,True
C000267,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3976837589229183,Low,customer profile supports premium banking services; strong digital affinity,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.3976837589229183,True
